Hospital_ID,Hospital_Name,City,State,Latitude,Longitude,Total_Visits,Emergency_Visits,Diabetes_Cases,Hypertension_Cases
H0485,Kochi Health Center 39,Kochi,Kerala,9.860451206406198,76.20230528603518,20420,4631,2448,5857
H0486,Kolkata Health Center 88,Kolkata,West Bengal,22.476695019974812,88.35639478892072,5011,3873,7657,1689
H0487,Ahmedabad Health Center 24,Ahmedabad,Gujarat,22.951181053885932,72.61046811111812,16757,5962,3516,3536
H0488,Kochi Health Center 57,Kochi,Kerala,9.88138291589131,76.31645588164884,11417,1276,5508,1087
H0489,Vizag Health Center 76,Vizag,Andhra Pradesh,17.71090333636677,83.23693665736589,12486,6594,7274,10118
H0490,Pune Health Center 13,Pune,Maharashtra,18.461181991384397,73.83173078507043,24585,1344,746,4315
H0491,Chandigarh Health Center 38,Chandigarh,Chandigarh,30.712077564842875,76.83119126192088,3226,4643,7485,5958
H0492,Pune Health Center 68,Pune,Maharashtra,18.54209404254501,73.72536068713246,5535,2432,2332,1652
H0493,Kolkata Health Center 83,Kolkata,West Bengal,22.57731542894645,88.45027413690156,3269,2130,4705,6539
H0494,Pune Health Center 72,Pune,Maharashtra,18.59424672130591,73.79831102243661,17821,3762,1745,6663
H0495,Mumbai Health Center 28,Mumbai,Maharashtra,18.947305894246778,72.86498116120973,3719,7355,2594,8663
H0496,Kolkata Health Center 78,Kolkata,West Bengal,22.557359795524114,88.40084577355219,12018,6418,648,5774
H0497,Chennai Health Center 62,Chennai,Tamil Nadu,13.089470124124182,80.18727806230487,16907,4058,4778,6931
H0498,Indore Health Center 45,Indore,Madhya Pradesh,22.734409240236552,75.87646084785786,11467,3047,636,10565
H0499,New Delhi Health Center 97,New Delhi,Delhi,28.54480023387034,77.22149508545589,19279,3629,5747,6529
H0500,Indore Health Center 23,Indore,Madhya Pradesh,22.67277468126052,75.82431102217654,14737,1634,5176,8502
H0501,Chennai Health Center 28,Chennai,Tamil Nadu,13.052356741107142,80.29358432930269,13997,1221,7978,9504
H0502,Pune Health Center 13,Pune,Maharashtra,18.494087607174126,73.92611688891043,4117,3328,1947,7392
H0503,Ahmedabad Health Center 83,Ahmedabad,Gujarat,23.06091036083159,72.58216982527281,22145,3935,6922,7469
H0504,Hyderabad Health Center 57,Hyderabad,Telangana,17.4449819039593,78.4757672794252,22456,3286,4091,9880
H0505,Patna Health Center 12,Patna,Bihar,25.565608353588065,85.15407543677865,24432,8763,1990,9936
H0506,Lucknow Health Center 42,Lucknow,Uttar Pradesh,26.91815585092755,80.91545247809259,27234,6916,1804,9324
H0507,Ahmedabad Health Center 23,Ahmedabad,Gujarat,23.0125679870172,72.60304838253003,15901,8600,8984,591
H0508,Vijayawada Health Center 54,Vijayawada,Andhra Pradesh,16.493862466895056,80.62457155386008,16682,7499,7582,10065
H0509,Ahmedabad Health Center 83,Ahmedabad,Gujarat,23.08292252540091,72.65654135030046,12221,1551,7838,7811
H0510,New Delhi Health Center 86,New Delhi,Delhi,28.565765648394603,77.15995064008355,21489,807,8037,3759
H0511,Coimbatore Health Center 60,Coimbatore,Tamil Nadu,10.986600968701538,76.94432256723198,17330,5391,5292,2361
H0512,Vizag Health Center 48,Vizag,Andhra Pradesh,17.663378307585983,83.16076526286837,18235,4505,483,8155
H0513,Bhopal Health Center 25,Bhopal,Madhya Pradesh,23.27311489109877,77.44885997363366,14273,8502,4547,9620
H0514,Mumbai Health Center 58,Mumbai,Maharashtra,19.13134250910949,72.87199704138139,18641,6805,2698,7395
H0515,Chandigarh Health Center 87,Chandigarh,Chandigarh,30.681133257847485,76.72625166719875,9511,628,3972,10193
H0516,Mumbai Health Center 21,Mumbai,Maharashtra,19.137154153354768,72.86475727998152,14989,7089,2344,2741
H0517,Patna Health Center 52,Patna,Bihar,25.632888360870158,85.20620307119749,12175,3172,7579,7931
H0518,Patna Health Center 87,Patna,Bihar,25.621273968933505,85.14759052168594,23443,3273,8683,10578
H0519,Ahmedabad Health Center 10,Ahmedabad,Gujarat,23.04583581170026,72.59671834887631,5052,6509,2016,710
H0520,Chennai Health Center 56,Chennai,Tamil Nadu,13.091422964741836,80.22888559406374,14460,1084,7916,8951
H0521,Vijayawada Health Center 30,Vijayawada,Andhra Pradesh,16.488014447545623,80.67186753198682,7006,2125,1190,6478
H0522,Jaipur Health Center 95,Jaipur,Rajasthan,26.877506311569206,75.82516334667677,16558,7186,1887,7400
H0523,Chandigarh Health Center 1,Chandigarh,Chandigarh,30.657272934131505,76.76770424846778,13350,2932,4204,7237
H0524,Kochi Health Center 21,Kochi,Kerala,9.918533483442253,76.27463206421488,13850,2528,7145,4158
H0525,Coimbatore Health Center 17,Coimbatore,Tamil Nadu,10.957584752449044,76.96566631753075,19549,5091,889,4924
H0526,Kolkata Health Center 35,Kolkata,West Bengal,22.544821532602604,88.29883282365822,14708,4080,8262,668
H0527,Coimbatore Health Center 31,Coimbatore,Tamil Nadu,11.037338109478794,76.94645983043695,16269,8484,706,7784
H0528,Bengaluru Health Center 26,Bengaluru,Karnataka,12.962810903911674,77.61501358204511,7485,3118,6589,10003
H0529,Coimbatore Health Center 14,Coimbatore,Tamil Nadu,10.994801854379672,76.98328497091555,14126,8066,4970,8058
H0530,Patna Health Center 35,Patna,Bihar,25.58327738886143,85.10608567779676,21019,8595,6565,10683
H0531,Ahmedabad Health Center 24,Ahmedabad,Gujarat,22.944432383211137,72.640391934987,17698,1573,5484,2802
H0532,New Delhi Health Center 13,New Delhi,Delhi,28.73056446608249,77.3067615015454,4956,7523,4207,1207
H0533,Bhubaneswar Health Center 92,Bhubaneswar,Odisha,20.301053453796168,85.74863468921608,8313,1257,5187,4254
H0534,Lucknow Health Center 31,Lucknow,Uttar Pradesh,26.857963205862376,80.98083613775584,10119,4566,3145,10073
H0535,Kolkata Health Center 18,Kolkata,West Bengal,22.514288105307035,88.25810792173834,10549,6816,3010,9044
H0536,Kolkata Health Center 56,Kolkata,West Bengal,22.56099353407258,88.42213074951552,22459,3664,2353,8879
H0537,Kochi Health Center 18,Kochi,Kerala,9.946480718062562,76.18666691209799,7552,2264,2971,6919
H0538,Mumbai Health Center 11,Mumbai,Maharashtra,19.1261208229336,72.93193630710876,24438,1308,1025,8101
H0539,Hyderabad Health Center 84,Hyderabad,Telangana,17.459411765843477,78.4132831719233,20356,6134,7783,2523
H0540,Bhopal Health Center 97,Bhopal,Madhya Pradesh,23.17142707023417,77.3813681678663,28416,2314,1406,524
H0541,Patna Health Center 69,Patna,Bihar,25.616630170643127,85.0441091830234,15317,3471,2317,7815
H0542,Bhubaneswar Health Center 25,Bhubaneswar,Odisha,20.328805279792828,85.86784951098642,15662,7282,1348,9949
H0543,Mumbai Health Center 48,Mumbai,Maharashtra,19.051821925807673,72.84709165414226,16834,2120,6848,7781
H0544,Indore Health Center 7,Indore,Madhya Pradesh,22.70091689608679,75.8323364294703,8695,6901,6497,5850
H0545,Bhubaneswar Health Center 18,Bhubaneswar,Odisha,20.317794274000082,85.85809432874758,9799,5086,8922,8830
H0546,Bhubaneswar Health Center 42,Bhubaneswar,Odisha,20.209539934827752,85.89924691137266,8877,7285,5222,8490
H0547,Patna Health Center 72,Patna,Bihar,25.58201251805533,85.17660351486956,15205,5170,7443,2459
H0548,Indore Health Center 43,Indore,Madhya Pradesh,22.69005914506321,75.89045203068909,23855,2327,6256,489
H0549,Bhubaneswar Health Center 36,Bhubaneswar,Odisha,20.196826948979112,85.79399885112508,18972,7043,6201,1369
H0550,Pune Health Center 52,Pune,Maharashtra,18.375050589033915,73.83795889716892,23674,4482,5855,8354
H0551,Indore Health Center 21,Indore,Madhya Pradesh,22.75002210347371,75.89341594679368,27860,5433,5226,9779
H0552,Bengaluru Health Center 22,Bengaluru,Karnataka,12.967688070382838,77.59014384352334,12141,4439,344,2210
H0553,Bengaluru Health Center 13,Bengaluru,Karnataka,12.90690902990978,77.53289394324955,3931,8410,6682,3806
H0554,Trivandrum Health Center 9,Trivandrum,Kerala,8.476398043222783,76.94211295587445,28491,7281,4048,677
H0555,New Delhi Health Center 93,New Delhi,Delhi,28.626194841345647,77.06134624496744,7675,1670,8981,9774
H0556,Mumbai Health Center 57,Mumbai,Maharashtra,19.189285634524786,72.8835181725683,29206,787,6253,4682
H0557,Trivandrum Health Center 10,Trivandrum,Kerala,8.432296400624873,76.89737546783789,8983,643,8507,7869
H0558,Pune Health Center 31,Pune,Maharashtra,18.566802253550282,73.88384141756353,3886,3898,8797,9499
H0559,Coimbatore Health Center 97,Coimbatore,Tamil Nadu,10.946537540461334,76.95401051570308,7654,5800,7061,7254
H0560,Bengaluru Health Center 24,Bengaluru,Karnataka,12.935588545624054,77.59555473599788,23426,7998,6936,7762
H0561,Chandigarh Health Center 67,Chandigarh,Chandigarh,30.77838116880297,76.8638221077873,6009,8484,2377,8245
H0562,Kochi Health Center 60,Kochi,Kerala,9.923146924849311,76.28755202717187,4015,1884,2650,1669
H0563,Bhubaneswar Health Center 22,Bhubaneswar,Odisha,20.314600142310518,85.78977558569862,25056,6093,6455,5943
H0564,Jaipur Health Center 76,Jaipur,Rajasthan,26.916346390953613,75.77211807315061,13744,4309,6107,5283
H0565,Pune Health Center 60,Pune,Maharashtra,18.554870246839013,73.91203188921091,19035,1909,5497,7852
H0566,Patna Health Center 12,Patna,Bihar,25.53572498203265,85.15367752565238,16158,779,4277,3069
H0567,Bhopal Health Center 18,Bhopal,Madhya Pradesh,23.27307845367677,77.39624737206229,13553,4927,6435,5973
H0568,New Delhi Health Center 45,New Delhi,Delhi,28.62534981962297,77.11610492743009,14087,5035,3076,9711
H0569,Hyderabad Health Center 45,Hyderabad,Telangana,17.403380992010486,78.49410447098991,11386,1162,8971,8444
H0570,Bhubaneswar Health Center 59,Bhubaneswar,Odisha,20.284942018290955,85.85168039637401,25258,6081,2314,4189
H0571,Kolkata Health Center 12,Kolkata,West Bengal,22.630851605241975,88.30162030441927,21748,4129,6219,6075
H0572,Coimbatore Health Center 41,Coimbatore,Tamil Nadu,11.012630318943556,76.79640942619798,10940,4366,671,7398
H0573,Ahmedabad Health Center 78,Ahmedabad,Gujarat,22.976686294971813,72.63917214005527,15370,5729,2537,4454
H0574,Ahmedabad Health Center 13,Ahmedabad,Gujarat,23.026479893118804,72.59910288855579,18560,825,8074,4261
H0575,Bengaluru Health Center 45,Bengaluru,Karnataka,12.949782026564089,77.47420658365365,17166,8254,4378,1767
H0576,Lucknow Health Center 29,Lucknow,Uttar Pradesh,26.842181298444075,80.99506592580322,23350,8104,8620,6368
H0577,Bengaluru Health Center 29,Bengaluru,Karnataka,12.985169549049886,77.64745964994924,24615,3494,4044,5994
H0578,Chandigarh Health Center 76,Chandigarh,Chandigarh,30.654414895418356,76.8029571874881,16990,742,4385,8354
H0579,Kolkata Health Center 91,Kolkata,West Bengal,22.513506293728963,88.38637369564162,9331,4012,1799,10691
H0580,Patna Health Center 53,Patna,Bihar,25.56233862667354,85.17281111447423,23423,2535,8277,1257
H0581,Bhubaneswar Health Center 26,Bhubaneswar,Odisha,20.24324714161421,85.77646017695812,23616,4806,3099,6978
H0582,Chandigarh Health Center 79,Chandigarh,Chandigarh,30.655851973747325,76.79229879906106,13905,3157,3646,10063
H0583,Kolkata Health Center 46,Kolkata,West Bengal,22.65710049668019,88.4183710962245,20627,6196,1766,4357
H0584,Patna Health Center 7,Patna,Bihar,25.568142133860317,85.24580036869563,13136,8333,2193,8506
H0585,Vijayawada Health Center 37,Vijayawada,Andhra Pradesh,16.454881539616704,80.70950002863596,18989,6099,6748,8957
H0586,Lucknow Health Center 92,Lucknow,Uttar Pradesh,26.857601254606628,80.89725928769595,27888,5133,1220,9669
H0587,Vijayawada Health Center 97,Vijayawada,Andhra Pradesh,16.44366519685059,80.64909719041076,28373,4943,572,2173
H0588,Trivandrum Health Center 93,Trivandrum,Kerala,8.517283082649277,76.98961979526169,18576,1446,806,7119
H0589,Trivandrum Health Center 38,Trivandrum,Kerala,8.410355661808882,76.87692288627825,6590,1692,1764,790
H0590,Bhubaneswar Health Center 50,Bhubaneswar,Odisha,20.211967065293866,85.77329857045568,5560,6367,1511,9521
H0591,New Delhi Health Center 17,New Delhi,Delhi,28.688932489486653,77.25441680805406,20667,8180,7645,4786
H0592,Ahmedabad Health Center 24,Ahmedabad,Gujarat,23.03174339419263,72.64093662437958,16946,6430,5702,6063
H0593,Bhopal Health Center 18,Bhopal,Madhya Pradesh,23.313000808839774,77.4209758806265,14294,5016,3922,4799
H0594,Bhopal Health Center 90,Bhopal,Madhya Pradesh,23.27372480716869,77.24562499108728,17877,8337,1601,7770
H0595,Bengaluru Health Center 12,Bengaluru,Karnataka,12.99617147263601,77.62308801785993,3692,1978,6696,8848
H0596,Indore Health Center 6,Indore,Madhya Pradesh,22.741398769475,75.731087695739,13846,8433,5776,8328
H0597,Kochi Health Center 33,Kochi,Kerala,9.951134759181112,76.24283803835006,20245,8846,3794,1304
H0598,Chandigarh Health Center 29,Chandigarh,Chandigarh,30.699553299060472,76.75924620054674,27846,6311,5906,4356
H0599,Chandigarh Health Center 54,Chandigarh,Chandigarh,30.72227569229163,76.76616926483139,19081,921,5840,9801
H0600,Hyderabad Health Center 59,Hyderabad,Telangana,17.371767865684966,78.41854608275511,12082,7248,6403,1873
H0601,Chandigarh Health Center 6,Chandigarh,Chandigarh,30.61159118070787,76.70388848772915,14348,6382,6282,6198
H0602,Vijayawada Health Center 49,Vijayawada,Andhra Pradesh,16.44178461912682,80.66263577410709,9559,8120,3074,6073
H0603,Kochi Health Center 39,Kochi,Kerala,10.002843621563354,76.19516366393134,21554,6006,2695,8620
H0604,Patna Health Center 35,Patna,Bihar,25.58771726592409,85.10956961815764,19972,3638,6963,4486
H0605,Trivandrum Health Center 47,Trivandrum,Kerala,8.48771638225719,76.93707325970114,19940,8522,5752,3967
H0606,Jaipur Health Center 60,Jaipur,Rajasthan,26.886649586182216,75.77118207245773,9470,2562,4621,3896
H0607,Coimbatore Health Center 44,Coimbatore,Tamil Nadu,10.99240033418964,76.99684834421842,7056,805,1989,10109
H0608,Bhubaneswar Health Center 78,Bhubaneswar,Odisha,20.2602491925436,85.760270786715,17506,6149,3561,9756
H0609,Lucknow Health Center 78,Lucknow,Uttar Pradesh,26.895209841334264,80.8859532199386,20726,6060,2526,1479
H0610,Patna Health Center 9,Patna,Bihar,25.576034471901636,85.13439079193556,10235,1313,5389,2431
H0611,Mumbai Health Center 26,Mumbai,Maharashtra,19.152509759943168,72.9109463581151,14695,3153,3640,8276
H0612,Trivandrum Health Center 82,Trivandrum,Kerala,8.555137377763971,76.98860942823964,5038,4770,4983,894
H0613,Indore Health Center 55,Indore,Madhya Pradesh,22.744735744588663,75.84028532732093,15661,5158,7382,7269
H0614,Vijayawada Health Center 82,Vijayawada,Andhra Pradesh,16.475966896625238,80.68928631814735,13171,1812,3262,3338
H0615,Trivandrum Health Center 49,Trivandrum,Kerala,8.496569073669894,77.04048385664598,15581,1866,6753,7071
H0616,Bhubaneswar Health Center 35,Bhubaneswar,Odisha,20.246046889330778,85.81031576531609,12654,4586,2561,4580
H0617,Ahmedabad Health Center 85,Ahmedabad,Gujarat,23.090904924088193,72.51296294857534,19234,5514,1675,1581
H0618,Indore Health Center 18,Indore,Madhya Pradesh,22.660585819808855,75.8708773370289,24398,2382,5208,3387
H0619,Vizag Health Center 88,Vizag,Andhra Pradesh,17.74703372199969,83.18729506438372,21771,3193,4640,2556
H0620,Ahmedabad Health Center 45,Ahmedabad,Gujarat,22.966920987524322,72.56960872106467,17436,7272,1927,8619
H0621,Jaipur Health Center 66,Jaipur,Rajasthan,26.820396112774713,75.78568596944753,21981,1401,6360,9690
H0622,Bhopal Health Center 66,Bhopal,Madhya Pradesh,23.21533907499466,77.40950799580196,15433,6579,7336,6887
H0623,Indore Health Center 35,Indore,Madhya Pradesh,22.717692995727916,75.86019013954514,21860,5103,3853,10353
H0624,Vijayawada Health Center 23,Vijayawada,Andhra Pradesh,16.584139903474895,80.62606270399758,8618,7709,4876,2271
H0625,Chandigarh Health Center 55,Chandigarh,Chandigarh,30.67725208873968,76.67846231467082,11236,8313,2368,6153
H0626,Kolkata Health Center 96,Kolkata,West Bengal,22.55316417545314,88.38386993746393,17622,1501,1333,10632
H0627,Trivandrum Health Center 18,Trivandrum,Kerala,8.48814966661593,76.85844552509198,19862,1015,1491,6697
H0628,New Delhi Health Center 81,New Delhi,Delhi,28.6085322604643,77.2589709516339,3787,6722,922,4241
H0629,Indore Health Center 4,Indore,Madhya Pradesh,22.75207486824296,75.83950403032551,18855,8033,4916,1540
H0630,Lucknow Health Center 99,Lucknow,Uttar Pradesh,26.827059890174038,80.87805442933251,19932,8175,8564,598
H0631,Bengaluru Health Center 56,Bengaluru,Karnataka,12.980485522251511,77.62646692738839,29431,1674,478,2644
H0632,Vizag Health Center 20,Vizag,Andhra Pradesh,17.63750980956661,83.20429224510356,10297,3584,1031,1529
H0633,Kolkata Health Center 67,Kolkata,West Bengal,22.538238673454302,88.27492852755742,5933,5574,7399,1890
H0634,Patna Health Center 62,Patna,Bihar,25.599570379951004,85.14138796715993,5371,4812,1815,6726
H0635,Bhopal Health Center 49,Bhopal,Madhya Pradesh,23.321786224276455,77.48154508499232,18901,1667,8602,5509
H0636,Ahmedabad Health Center 51,Ahmedabad,Gujarat,22.981949956818557,72.5156976774919,18859,7238,1877,9888
H0637,Indore Health Center 77,Indore,Madhya Pradesh,22.73522810867289,75.8780552707723,9691,4492,1213,6758
H0638,Kolkata Health Center 29,Kolkata,West Bengal,22.552883635038242,88.35630733191368,18511,7537,5294,9781
H0639,Bhopal Health Center 51,Bhopal,Madhya Pradesh,23.25345504079409,77.4296327068206,28783,2394,7689,5322
H0640,Ahmedabad Health Center 51,Ahmedabad,Gujarat,23.015392673152974,72.58833436589609,8178,4468,3016,590
H0641,Ahmedabad Health Center 56,Ahmedabad,Gujarat,23.08576830465158,72.64573318321266,23213,6880,915,2730
H0642,Hyderabad Health Center 91,Hyderabad,Telangana,17.38192233310324,78.48459051497697,6158,4124,5238,5817
H0643,Hyderabad Health Center 50,Hyderabad,Telangana,17.458064213876764,78.39450426058673,25202,882,2556,1812
H0644,Bhubaneswar Health Center 96,Bhubaneswar,Odisha,20.25783599690283,85.70462505644352,4391,1840,3239,6369
H0645,Vizag Health Center 78,Vizag,Andhra Pradesh,17.661095847364308,83.20808304229672,18386,6914,4957,7347
H0646,Ahmedabad Health Center 79,Ahmedabad,Gujarat,23.07232623169483,72.53491676880894,11543,2407,7224,9616
H0647,Bengaluru Health Center 62,Bengaluru,Karnataka,12.981042317856547,77.5108907150593,18708,7765,2290,5996
H0648,Kolkata Health Center 14,Kolkata,West Bengal,22.58334132530583,88.3358108752585,14357,4935,2944,1445
H0649,Mumbai Health Center 16,Mumbai,Maharashtra,19.09757269169974,72.92160977318767,12130,7940,8933,2950
H0650,Bengaluru Health Center 4,Bengaluru,Karnataka,12.87067560678057,77.60185318729796,18749,6968,7536,1951
H0651,Vijayawada Health Center 37,Vijayawada,Andhra Pradesh,16.48767086187996,80.58059764440299,25337,8956,8342,3059
H0652,Bengaluru Health Center 55,Bengaluru,Karnataka,13.01306903967946,77.63962889090966,12824,7604,6540,912
H0653,New Delhi Health Center 4,New Delhi,Delhi,28.60970090655969,77.20646453900673,13298,2067,1428,3910
H0654,New Delhi Health Center 60,New Delhi,Delhi,28.608575605840972,77.1863103757418,16329,3241,3320,6656
H0655,Chennai Health Center 43,Chennai,Tamil Nadu,13.087871906465406,80.3728038020072,16390,7301,1218,898
H0656,Bengaluru Health Center 58,Bengaluru,Karnataka,13.003963374322025,77.50166363144531,17917,5065,492,5587
H0657,Bhopal Health Center 49,Bhopal,Madhya Pradesh,23.211131698636084,77.47777539659674,8882,2367,7765,8002
H0658,Vijayawada Health Center 70,Vijayawada,Andhra Pradesh,16.556291242684097,80.62312145808073,15197,740,3740,5031
H0659,Patna Health Center 71,Patna,Bihar,25.605869413027403,85.0713103114323,12142,8495,6729,4005
H0660,Lucknow Health Center 84,Lucknow,Uttar Pradesh,26.877331455984358,80.98592189539995,5601,3157,6380,7725
H0661,Bhubaneswar Health Center 18,Bhubaneswar,Odisha,20.24328360003471,85.77157481395021,23877,1730,1433,8007
H0662,Mumbai Health Center 56,Mumbai,Maharashtra,19.027963056083227,72.81786265950376,29081,8470,2216,7396
H0663,Kolkata Health Center 37,Kolkata,West Bengal,22.56798293185041,88.29936055669248,18124,560,6981,3295
H0664,Hyderabad Health Center 74,Hyderabad,Telangana,17.367920603924563,78.48678671783712,14962,1034,3762,4411
H0665,Pune Health Center 79,Pune,Maharashtra,18.50347100096305,73.93569700539717,24087,3206,301,9625
H0666,Vizag Health Center 81,Vizag,Andhra Pradesh,17.759093232982103,83.2193157800843,26327,8820,737,5246
H0667,Kolkata Health Center 83,Kolkata,West Bengal,22.50937507965225,88.27424467737328,8398,7178,5829,7004
H0668,Pune Health Center 79,Pune,Maharashtra,18.513692217895386,73.87730545805101,10118,1047,5638,3540
H0669,Bengaluru Health Center 55,Bengaluru,Karnataka,12.973198327963507,77.65921666070841,11997,8298,4091,1757
H0670,Mumbai Health Center 79,Mumbai,Maharashtra,19.14772701043585,72.9468990245586,16920,3228,7026,7881
H0671,Vizag Health Center 43,Vizag,Andhra Pradesh,17.67667378864676,83.19208514766686,25797,1703,2865,3574
H0672,Kochi Health Center 71,Kochi,Kerala,9.958068014072461,76.31352050936376,16204,6769,7399,7776
H0673,Hyderabad Health Center 74,Hyderabad,Telangana,17.388618175549542,78.49742716724785,17130,4651,2900,6575
H0674,Patna Health Center 62,Patna,Bihar,25.569730529185495,85.16428239976845,6565,5093,1765,8721
H0675,New Delhi Health Center 71,New Delhi,Delhi,28.54814161287859,77.18999507182448,25971,1492,7158,2521
H0676,Chennai Health Center 48,Chennai,Tamil Nadu,13.052491619834209,80.20152687440859,19727,5204,5123,10868
H0677,Bengaluru Health Center 96,Bengaluru,Karnataka,12.918535323414426,77.59232675119355,6720,3383,4512,7361
H0678,Bhubaneswar Health Center 94,Bhubaneswar,Odisha,20.329236291325962,85.78414300085103,5708,1424,451,9177
H0679,Indore Health Center 17,Indore,Madhya Pradesh,22.696087820384836,75.83624680615492,5148,1056,1852,2520
H0680,Bhopal Health Center 49,Bhopal,Madhya Pradesh,23.39379886380849,77.41583472195481,7654,6750,7546,554
H0681,Patna Health Center 92,Patna,Bihar,25.631295083844016,85.09596473906973,17259,653,8153,6881
H0682,Mumbai Health Center 66,Mumbai,Maharashtra,19.0812931199024,72.91893336672054,27480,4772,4067,9234
H0683,Lucknow Health Center 49,Lucknow,Uttar Pradesh,26.827047362146928,80.99628159126043,24811,7511,8352,4101
H0684,Pune Health Center 46,Pune,Maharashtra,18.559639079200707,73.8877760924308,4212,7465,7004,7833
H0685,Bhubaneswar Health Center 16,Bhubaneswar,Odisha,20.376838939535492,85.8083985922754,16147,6531,4543,9949
H0686,Lucknow Health Center 26,Lucknow,Uttar Pradesh,26.813979905241574,80.89966678910199,24017,3692,600,1123
H0687,Mumbai Health Center 52,Mumbai,Maharashtra,18.95775487873047,72.91327579951344,4537,897,5980,9755
H0688,Chandigarh Health Center 33,Chandigarh,Chandigarh,30.682609703368005,76.82179660866765,13849,7567,5391,10551
H0689,Bengaluru Health Center 73,Bengaluru,Karnataka,12.902453252484161,77.53555482742146,18613,6947,5799,6673
H0690,Trivandrum Health Center 20,Trivandrum,Kerala,8.557676558586452,77.0130015679694,18627,7989,8569,3231
H0691,Vijayawada Health Center 34,Vijayawada,Andhra Pradesh,16.50751639169713,80.68467264415705,4996,5811,577,3489
H0692,Chandigarh Health Center 52,Chandigarh,Chandigarh,30.752257655936305,76.84091110878254,22506,8667,5490,4975
H0693,Bhubaneswar Health Center 19,Bhubaneswar,Odisha,20.338771072574605,85.80603066339681,25884,1315,8934,7066
H0694,Patna Health Center 64,Patna,Bihar,25.621041561139602,85.17440394081711,29292,3864,1332,3742
H0695,Mumbai Health Center 93,Mumbai,Maharashtra,19.083764992074123,72.78598043468598,4172,5017,8307,2041
H0696,Mumbai Health Center 14,Mumbai,Maharashtra,19.120906986040833,72.82392886115777,3363,3809,845,3640
H0697,Kochi Health Center 17,Kochi,Kerala,9.912846479700917,76.23205889145011,3882,4340,7223,9462
H0698,New Delhi Health Center 42,New Delhi,Delhi,28.5940402341927,77.15388651297721,10288,3703,2544,418
H0699,Bengaluru Health Center 12,Bengaluru,Karnataka,12.996912049465298,77.66696528496959,7732,4018,7095,7384
H0700,Bengaluru Health Center 8,Bengaluru,Karnataka,12.93717059876817,77.5737353946594,3739,2045,5427,7347
H0701,Kochi Health Center 76,Kochi,Kerala,9.989456186991006,76.26839406602858,26508,4232,2583,9921
H0702,Pune Health Center 20,Pune,Maharashtra,18.520630054354857,73.89769440769909,16440,5913,1569,8268
H0703,Chandigarh Health Center 86,Chandigarh,Chandigarh,30.76314310905371,76.76778477531319,11569,8057,1980,8833
H0704,Kolkata Health Center 24,Kolkata,West Bengal,22.63166796116268,88.30393114422951,11084,5867,369,4324
H0705,Pune Health Center 88,Pune,Maharashtra,18.595309764345757,73.85018467043255,5779,5420,1055,6895
H0706,Chandigarh Health Center 48,Chandigarh,Chandigarh,30.717200373635322,76.75401384433484,20400,7847,8516,5338
H0707,Bengaluru Health Center 57,Bengaluru,Karnataka,13.03047723623848,77.58397106860058,15817,7572,2576,7793
H0708,Trivandrum Health Center 35,Trivandrum,Kerala,8.504777238462204,76.98192828803418,7497,8433,2435,7127
H0709,Chandigarh Health Center 53,Chandigarh,Chandigarh,30.744170828784334,76.76306882554572,19522,693,3557,3635
H0710,Hyderabad Health Center 47,Hyderabad,Telangana,17.392294626795845,78.3953977294634,14154,6853,5257,9545
H0711,Bhubaneswar Health Center 65,Bhubaneswar,Odisha,20.287491844286098,85.78145494457533,16304,2427,4452,404
H0712,Indore Health Center 83,Indore,Madhya Pradesh,22.76622174354773,75.83694498555182,18033,3826,3959,1531
H0713,Vizag Health Center 77,Vizag,Andhra Pradesh,17.70798417998136,83.25769821239447,8092,6522,3459,6559
H0714,Ahmedabad Health Center 60,Ahmedabad,Gujarat,22.999382373810334,72.59197241637942,12612,6136,3192,5688
H0715,Bhopal Health Center 50,Bhopal,Madhya Pradesh,23.255741564459896,77.47318621492353,4798,5659,8746,5662
H0716,Bhubaneswar Health Center 85,Bhubaneswar,Odisha,20.234331848666375,85.79753929920969,10787,5016,4034,9836
H0717,Bhubaneswar Health Center 91,Bhubaneswar,Odisha,20.276258088962766,85.84793748921577,5682,7811,1289,8846
H0718,New Delhi Health Center 80,New Delhi,Delhi,28.584560848524525,77.2587168039939,17635,8575,4752,8847
H0719,Bhubaneswar Health Center 97,Bhubaneswar,Odisha,20.30008782634496,85.78153834289517,22187,4879,398,8788
H0720,Bengaluru Health Center 98,Bengaluru,Karnataka,12.916668978741109,77.66562521436356,12257,3383,1504,944
H0721,Pune Health Center 56,Pune,Maharashtra,18.55389357273793,73.86677720008997,25834,7020,954,7221
H0722,Patna Health Center 5,Patna,Bihar,25.522487567239008,85.1095727411961,21953,6015,4285,8567
H0723,New Delhi Health Center 25,New Delhi,Delhi,28.54182400865181,77.1828050085828,23580,1072,5053,7482
H0724,Mumbai Health Center 63,Mumbai,Maharashtra,19.011709868296773,72.92138859980244,4997,7922,4824,9025
H0725,Patna Health Center 28,Patna,Bihar,25.581965062608738,85.04309949144086,26718,3411,8252,2815
H0726,Mumbai Health Center 46,Mumbai,Maharashtra,19.16021742580625,72.92770108575465,4173,1335,2562,9489
H0727,Coimbatore Health Center 88,Coimbatore,Tamil Nadu,11.031337054847558,76.93776562652613,12118,5787,2907,9666
H0728,Lucknow Health Center 98,Lucknow,Uttar Pradesh,26.84136621590278,81.00366296750154,9617,3651,5880,7454
